"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.5052,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.6555,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.9768,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",102.2763,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.4863,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.4787,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.3342,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.4913,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",102.5924,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.5681,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.4806,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.4626,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.5227,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.7329,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.7449,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.5396,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.3026,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.0647,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.7975,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.3413,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.7282,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.7234,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.1235,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.2972,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.1975,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.1023,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.9811,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.8717,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.8325,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.7977,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.7011,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.5109,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.4396,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.3714,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.3577,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.4022,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.4188,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.4406,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.519,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.6454,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.7575,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.8104,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.9468,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.9926,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.0823,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.9926,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.7864,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.5636,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.2724,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.93224,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.61386,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.46952,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.45834,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.63186,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.8911,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.98244,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.0288,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.81733,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.76905,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.88029,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.2225,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.6053,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.742,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.3473,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.16957,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.47017,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.63685,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-06",96.78986,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-07",97.33304,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-08",97.56292,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.36768,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-10",96.99722,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-11",96.89139,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2020-12",97.34483,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.99171,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.15891,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.5699,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.6597,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.4923,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.9537,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","2021-07",103.2598,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1982-06",99.85751,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1982-07",99.75458,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1982-08",99.64272,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1982-09",99.50428,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1982-10",99.32209,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1982-11",99.11516,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1982-12",98.91547,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-01",98.76953,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-02",98.73264,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-03",98.91213,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-04",99.40157,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-05",99.99856,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-06",100.4342,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-07",100.495,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-08",100.3061,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-09",100.014,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-10",99.71829,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-11",99.5073,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1983-12",99.4969,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-01",99.78477,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-02",100.2041,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-03",100.5491,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-04",100.6694,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-05",100.6383,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-06",100.53,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-07",100.3477,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-08",100.0295,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-09",99.42545,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-10",98.40969,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-11",97.27966,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1984-12",96.43654,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-01",96.18021,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-02",96.21725,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-03",96.174,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-04",95.81631,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-05",95.3495,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-06",95.1085,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-07",95.35712,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-08",95.86152,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-09",96.30907,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-10",96.47158,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-11",96.42529,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1985-12",96.28564,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-01",96.15088,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-02",96.13899,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-03",96.41978,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-04",97.12403,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-05",97.96005,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-06",98.53642,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-07",98.55293,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-08",98.2513,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-09",97.93652,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-10",97.81621,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-11",97.85337,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1986-12",97.98936,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-01",98.20937,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-02",98.50925,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-03",98.93214,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-04",99.5254,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-05",100.1745,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-06",100.7286,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-07",101.0704,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-08",101.2809,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-09",101.452,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-10",101.6294,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-11",101.796,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1987-12",101.8999,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-01",101.8928,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-02",101.8322,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-03",101.7852,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-04",101.7865,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-05",101.7829,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-06",101.6831,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-07",101.4127,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-08",101.0658,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-09",100.7639,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-10",100.5926,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-11",100.4921,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1988-12",100.3778,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-01",100.1889,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-02",99.95172,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-03",99.71181,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-04",99.51419,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-05",99.3866,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-06",99.38305,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-07",99.55741,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-08",99.81286,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-09",100.0356,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-10",100.1477,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-11",100.192,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1989-12",100.2206,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-01",100.2502,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-02",100.2334,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-03",100.0806,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-04",99.72855,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-05",99.34376,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-06",99.16158,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-07",99.35729,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-08",99.71481,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-09",99.94447,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-10",99.83906,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-11",99.55758,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1990-12",99.31992,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-01",99.2775,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-02",99.34019,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-03",99.37264,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-04",99.28581,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-05",99.15845,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-06",99.11861,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-07",99.26551,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-08",99.50405,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-09",99.70598,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-10",99.77948,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-11",99.77532,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1991-12",99.76204,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-01",99.77869,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-02",99.79682,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-03",99.7552,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-04",99.59297,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-05",99.34267,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-06",99.03564,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-07",98.69572,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-08",98.38931,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-09",98.20605,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.20562,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-11",98.24165,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1992-12",98.11613,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-01",97.69747,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-02",97.20008,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-03",96.93542,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-04",97.14189,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-05",97.58189,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-06",97.95158,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.05706,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.06094,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-09",98.22276,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-10",98.74111,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-11",99.43768,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1993-12",100.0606,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-01",100.4094,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-02",100.5337,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.4873,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.3065,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-05",100.1588,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-06",100.2676,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-07",100.8026,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-08",101.5149,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-09",102.074,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-10",102.2295,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-11",102.1241,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1994-12",101.9334,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-01",101.7652,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-02",101.6454,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-03",101.5833,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-04",101.5885,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-05",101.6307,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-06",101.6852,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-07",101.7429,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-08",101.8063,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-09",101.8838,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-10",101.9772,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-11",102.0561,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1995-12",102.0666,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-01",101.9554,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-02",101.762,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-03",101.5247,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-04",101.2679,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-05",101.0347,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-06",100.8867,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-07",100.8806,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-08",100.9591,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.0599,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.1398,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.1766,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.1409,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.0102,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-02",100.856,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-03",100.7695,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-04",100.81,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-05",100.886,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-06",100.8693,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-07",100.6722,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-08",100.419,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-09",100.2832,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-10",100.3817,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-11",100.5504,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1997-12",100.5546,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-01",100.2276,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-02",99.77546,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-03",99.48706,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-04",99.57048,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-05",99.82501,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-06",99.9686,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-07",99.7941,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-08",99.4365,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-09",99.08527,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-10",98.87981,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-11",98.79848,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1998-12",98.81275,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-01",98.91722,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-02",99.0639,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-03",99.21188,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-04",99.33465,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-05",99.4262,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-06",99.48096,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-07",99.50491,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-08",99.56354,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-09",99.75791,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-10",100.166,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-11",100.6485,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.0051,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-01",101.0574,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-02",100.857,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-03",100.4275,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-04",99.75995,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-05",99.03649,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-06",98.47668,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-07",98.23917,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-08",98.15991,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-09",98.04106,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-10",97.78157,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-11",97.54739,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2000-12",97.62012,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-01",98.22048,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-02",99.02469,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-03",99.59113,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-04",99.58317,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-05",99.22974,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-06",98.81979,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-07",98.54215,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-08",98.38208,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-09",98.29611,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-10",98.26949,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-11",98.29937,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2001-12",98.42151,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-01",98.68032,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.00681,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.31911,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-04",99.55559,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-05",99.72187,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-06",99.80848,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.77859,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.63547,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-09",99.34967,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-10",98.89944,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-11",98.45384,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2002-12",98.25811,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.5144,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.01267,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.49056,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.75137,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.80235,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.64529,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.27682,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.89691,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-09",98.76373,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.06013,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.51329,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.76588,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.59042,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.30432,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.38042,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.1683,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.2532,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-06",102.0548,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-07",102.1285,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.7507,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.2796,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.9689,
"ZAF","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.8736,
